doi,title,year,venue,is_oa,pdf_url,download_status
10.21608/ijecth.2019.181295,MUMMIFICATION BUILDS SCIENCE AND MISCONCEPTIONS THAT INFLUENCE TOURISM PROMOTION,2019,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",False,,pending
10.1016/j.jhtm.2026.101450,"Bridging cultural divides: How perceived cultural distance, shared cultural elements, and emotional solidarity shape social distance in tourism",2026,Journal of Hospitality and Tourism Management,False,,pending
10.4337/9781785366284.00049,Methodological issues in cross-cultural tourism and hospitality research,2018,Handbook of Research Methods for Tourism and Hospitality Management,False,,pending
10.1177/1467358416646606,The consumption of cultural experiences in city tourism,2016,Tourism and Hospitality Research,False,,pending
10.3390/tourhosp6040174,Gardens of Memory as Cultural Landscapes for Sustainable Destination Planning,2025,Tourism and Hospitality,True,https://www.mdpi.com/2673-5768/6/4/174/pdf?version=1760515688,skip:blocked_host
10.4324/9780203120958-32,Hospitality,2013,The Routledge Handbook of Cultural Tourism,False,,pending
10.3390/tourhosp7080216,Heritage Tourism in Spain: Territorial Differentiation in Tourism Intensity and Cultural Heritage Concentration,2026,Tourism and Hospitality,True,https://www.mdpi.com/2673-5768/7/8/216/pdf?version=1784864414,skip:blocked_host
10.21608/ijth.2025.423143,Sunnī-Shīʿī Schism: A Brief Overview of the Arabic Sunnī Literature,2024,"International Journal of Tourism, Hospitality and Civilization",True,https://ijth.journals.ekb.eg/article_423143_7d656c8349d8f50aa42de1f8327d959d.pdf,fail:curl28
10.1016/j.jhtm.2018.03.005,Cultural tourism: A review of recent research and trends,2018,Journal of Hospitality and Tourism Management,True,https://www.sciencedirect.com/science/article/pii/S1447677018300755,skip:blocked_host
10.21608/ijecth.2019.181118,SAFEGUARDING INTANGIBLE CULTURAL HERITAGE THROUGH EDUCATION AND TRAINING (EGYPTIAN PERSPECTIVE),2019,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_181118_950e909a04faae90ded1693baaf31224.pdf,skip:blocked_host
10.37227/ithj-2021-08-1187/,"Cultural Tourism in Bangladesh, a Potential and Profound Tourism Destination: Developing a Model for Cultural Tourism Development in Bangladesh",2021,International Tourism and Hospitality Journal,True,https://rpajournals.com/wp-content/uploads/2021/09/ITHJ-2021-08-1187.pdf,ok
10.62867/3007-0848.2025-3.11,FORMS OF CULTURAL INTERACTION IN THE CONTEXT OF ACCESSIBLE TOURISM DEVELOPMENT,2025,Bulletin of the International University of Tourism and Hospitality,True,https://journal.iuth.edu.kz/index.php/main/article/download/378/256/1017,ok
10.51483/ijth.2.1.2022.8-14,Cultural Tourism Centers - A Geographical Presentation of Cultural Tourism Products in Kerala,2022,International Journal of Tourism and Hospitality,True,https://doi.org/10.51483/ijth.2.1.2022.8-14,fail:notpdf22
10.1201/b12231-14,Cultural Tourism: Gold Mine or Land Mine?,2011,Tourism and Hospitality,True,,pending
10.3390/tourhosp7040090,From Battlefield Tourism to Military Cultural Tourism as a Catalyst for Rural Development: A Case Study of Cultural Heritage in Extremadura (Spain),2026,Tourism and Hospitality,True,https://www.mdpi.com/2673-5768/7/4/90/pdf?version=1774431845,skip:blocked_host
10.59649/2959-5185-2024-4-23-28,Iversko-Seraphimovsky convent as a cultural tourism object,2024,"Tourism, leisure and hospitality",False,,pending
10.21608/ijecth.2021.187027,Study and Design of Usability Standards for Tourism Website Interfaces,2021,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_187027_70d259071e07b97216cb017d8ea06ca5.pdf,skip:blocked_host
10.1177/146735840200300303,"Cultural and Heritage Tourism in Canada: Opportunities, Principles and Challenges",2002,Tourism and Hospitality Research,False,,pending
10.1177/14673584241312858,Practices and challenges of cultural handicraft producers and sellers in the tourism industry in Africa,2025,Tourism and Hospitality Research,False,,pending
10.1080/10963758.2023.2193337,Enhancing Cultural Intelligence Through International Hospitality Internships,2023,Journal of Hospitality &amp; Tourism Education,False,,pending
10.21608/ijecth.2020.181307,ACQUISITION AND DISPOSAL POLICIES IN MUSEUMS,2020,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_181307_4462de4177e8c34b8fcbd1db3a054636.pdf,skip:blocked_host
10.3390/tourhosp3020029,The Child Tourist: Agency and Cultural Competence in VFR Travel,2022,Tourism and Hospitality,True,https://www.mdpi.com/2673-5768/3/2/29/pdf?version=1652783773,skip:blocked_host
10.1201/b12231-16,A Position Paper on Cultural and Heritage Tourism,2011,Tourism and Hospitality,True,,pending
10.4172/2167-0269.1000249,Hofstede’s Model: Cultural Differences in Hospitality Sector and Experiences of a Migrant,2016,Journal of Tourism &amp; Hospitality,True,,pending
10.1057/thr.2009.28,Managing Cultural Values in Sustainable Tourism: Conflicts in Protected Areas,2010,Tourism and Hospitality Research,False,,pending
10.4018/978-1-7998-2603-3.ch012,Cultural Tourism Entrepreneurship in India,2020,"Advances in Hospitality, Tourism, and the Services Industry",False,,pending
10.21608/ijecth.2023.347337,ISLAMIC HERALDRY (Cup-Sari &amp;Napkin-Jamdar),2023,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_347337_c9a7725a653e335222d686002667c9d8.pdf,skip:blocked_host
10.62867/3007-0848.2025-4.06,Cultural Hospitality as a Factor in the Development of Cultural and Educational Tourism,2025,Bulletin of the International University of Tourism and Hospitality,True,https://journal.iuth.edu.kz/index.php/main/article/download/447/283/1204,ok
10.4324/9781003018193-1,Introduction: international and global nature of tourism and hospitality,2020,Cross-Cultural Aspects of Tourism and Hospitality,False,,pending
10.21608/ijecth.2022.271577,"The impact of cultural tourism on the local community from a socio-cultural, environmental and economic perspective Nubian village of Gharb Suhail as a viable model",2022,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_271577_8ff5aa869cb31dfe26eea80600f3df6e.pdf,skip:blocked_host
10.1177/14673584251343263,"Toxic Tourists in Paradise – Bali: Cultural Disrespects, Crimes, and Misconducts",2025,Tourism and Hospitality Research,False,,pending
10.3390/tourhosp6010027,How Do Individual Cultural Orientations Shape Tourists’ Perceptions of Sustainable Accommodation Value?,2025,Tourism and Hospitality,True,https://www.mdpi.com/2673-5768/6/1/27/pdf?version=1739511501,skip:blocked_host
10.21608/ijecth.2021.187031,The role of museum marketing in economic and scientific development and general tourism,2021,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_187031_e9cf4a9666e4aacab8c87d18bb28156e.pdf,skip:blocked_host
10.21608/ijecth.2021.187029,Museum Techniques for Educational Tourism Visitors,2021,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_187029_7983cdd2dc6d01ee63ea25c24273de1b.pdf,skip:blocked_host
10.1177/14673584231222094,Book Review: The Rise of Tourism in China: Social and Cultural Change,2023,Tourism and Hospitality Research,False,,pending
10.4324/9780203120958-31,Cosmopolitanism and hospitality,2013,The Routledge Handbook of Cultural Tourism,False,,pending
10.1177/146735840000200403,Elite Hotels: A Cultural Cachet,2000,Tourism and Hospitality Research,False,,pending
10.1177/1467358415610624,Cultural conservation and residents’ attitudes about ethnic minority tourism,2016,Tourism and Hospitality Research,False,,pending
10.4324/9781003601265-9,The influence of individualism and collectivism on tourism and hospitality,2025,Cross-Cultural Aspects of Tourism and Hospitality,False,,pending
10.4324/9781315659657-11,Cross-cultural issues of consumer behaviour in hospitality and tourism,2017,The Routledge Handbook of Consumer Behaviour in Hospitality and Tourism,False,,pending
10.4324/9781003601265-5,The influence of indulgence and restraint on tourism and hospitality,2025,Cross-Cultural Aspects of Tourism and Hospitality,False,,pending
10.3390/tourhosp7060148,From Digital Touchpoints to Visitor Value: Value Co-Creation and Consumer Outcomes in Tourism and Hospitality—A Systematic Review and Meta-Analysis with Implications for Cultural Tourism,2026,Tourism and Hospitality,True,,pending
10.21608/jaauth.2006.203835,Banu Abd el Mu'man Through Arabic Papyri,2006,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_203835_f9eca45bb4d6ea561e5426d003660eef.pdf,skip:blocked_host
10.21608/ijecth.2018.181059,THE DESIGN DIMENSION OF THE ADVERTISEMENT AS A SOURCE TO STIMULATE TOURISM IN THE LUXOR REGION,2018,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",False,,pending
10.21608/ijecth.2018.181057,EMPLOYING TRADITIONAL FOLK VALUES IN ARCHITECTURE AND INTERIOR DESIGN FOR DEVELOPING THE DOMESTIC TOURISM,2018,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",False,,pending
10.3390/tourhosp5040084,Community Support and Socioeconomic Impacts of Cultural Tourism Development in Western Kenya,2024,Tourism and Hospitality,True,https://www.mdpi.com/2673-5768/5/4/84/pdf?version=1734707576,skip:blocked_host
10.1080/15022250903034406,Cultural Tourism Innovation Systems – The Roskilde Festival,2009,Scandinavian Journal of Hospitality and Tourism,False,,pending
10.62867/3007-0848.2024-1.08,THE DEVELOPMENT OF ECOLOGICAL AND ETHNOGRAPHIC TOURISM IN KAZAKHSTAN AS ONE OF THE DIRECTIONS OF CULTURAL AND EDUCATIONAL TOURISM,2024,Bulletin of the International University of Tourism and Hospitality,True,https://journal.iuth.edu.kz/index.php/main/article/download/103/114/273,ok
10.3390/tourhosp7030069,Constructing the Taste of Place Through Cultural Immersion: A Grounded Theory Study of Culinary Tourism Experiences,2026,Tourism and Hospitality,True,https://www.mdpi.com/2673-5768/7/3/69/pdf?version=1772522209,skip:blocked_host
10.3390/tourhosp3010001,Place Branding through Resource Integration and Gastro-Cultural Experiences: A Transnational Perspective,2021,Tourism and Hospitality,True,https://www.mdpi.com/2673-5768/3/1/1/pdf?version=1640342395,skip:blocked_host
10.1080/23298758.1994.10685551,Cross-Cultural Communication: An Integrated Training Approach,1994,Hospitality &amp; Tourism Educator,False,,pending
10.1080/23298758.1994.10685604,Effectiveness of a Multicultural Education Unit on the Cultural Sensitivity of Undergraduate Hospitality Students,1994,Hospitality &amp; Tourism Educator,True,http://libres.uncg.edu/ir/uncg/f/Holt_uncg_9402480.pdf,fail:rescue
10.1057/palgrave.thr.6040049,Advertising in Low and High Involvement Cultural Tourism Attractions: Four Cases,2006,Tourism and Hospitality Research,False,,pending
10.1007/978-3-031-63459-8_1,"Cultural Tourism in the Asia Pacific: An Introduction to Its Heritage, City and Rural Hospitality",2024,Cultural Tourism in the Asia Pacific,False,,pending
10.1007/978-3-031-63459-8_5,Folklore for Cultural Tourism: The Malaysian Experience,2024,Cultural Tourism in the Asia Pacific,False,,pending
10.21608/ijtah.2023.186263.1045,"Impact of Egyptian Cultural Policy on Cultural Heritage Sustainability: A Case Study, Red Sea (Marsa Alam)",2023,"International Journal of Tourism, Archaeology and Hospitality",True,https://ijtah.journals.ekb.eg/article_310471_25668b82237601fcf8280cd248a0ab72.pdf,fail:curl28
10.5176/2251-3426_thor16.6,Youth Tourists’ Perspectives with Cultural Heritage Attractions in Thailand,2016,4th Annual International Conference on Tourism and Hospitality Research (THoR 2016),False,,pending
10.7176/jths/55-04,Investigating the Relevance of Cultural Landscapes in Tourism Experience in Abeokuta,2021,"Journal of Tourism, Hospitality and Sports",True,https://iiste.org/Journals/index.php/JTHS/article/download/55966/57798,ok
10.21608/ijecth.2020.181308,"THE ROLE OF EDUTAINMENT IN MUSEUMS, LEARN THROUGH PLAY",2020,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_181308_2c24110ab89800313afc29aff394cb12.pdf,skip:blocked_host
10.1177/14673584241308167,The possibility of applying metaverse in cultural heritage tourism: A case study on the ancient city of Babylon,2024,Tourism and Hospitality Research,False,,pending
10.21608/ijecth.2021.187032,Développement durable et tourisme durable : la nouvelle stratégie de l’Algérie,2021,"International Journal of Eco-Cultural Tourism, Hospitality Planning and Development",True,https://ijecth.journals.ekb.eg/article_187032_bb841810313fdd883705f9b6dc4a79fd.pdf,skip:blocked_host
10.21608/ijthsx.2024.289178.1095,The Impact of Arabic Coffee Consumption on Academic Performance in Saudi Arabia,2024,The International Journal of Tourism and Hospitality Studies,True,https://ijthsx.journals.ekb.eg/article_354830_aafed768adc2ae9e246b2ab48cd04aa0.pdf,skip:blocked_host
10.5040/9781978736405.ch-7,The Special Status of the Arab World in the Overland and Maritime Silk Road,2020,Maritime Silk Road and Cultural Communication between China and the West,False,,pending
10.5771/9781498544061-109,8. The Special Status of the Arab World in the Overland and Maritime Silk Road,2020,The Maritime Silk Road and Cultural Communication Between China and the West,True,,pending
10.15863/tas.2024.01.129.5,IMPACT OF CURRENCY EXCHANGE RATES AND INFLATION ON INTERNATIONAL TOURISM: CASE STUDY UZBEKISTAN,2024,Theoretical &amp; Applied Science,True,https://www.t-science.org/arxivDOI/2024/01-129/PDF/01-129-5.pdf,ok
10.1057/9780230302075_1,The New Silk Road: The Arab World Rediscovers China,2011,The New Silk Road,False,,pending
10.4324/9780203073124-16,China and the United Arab Emirates,2012,CHINA AND THE MIDDLE EAST,False,,pending
10.5040/9781978736405.ch-11,"On the Maritime Silk Road and Cultural Exchanges between China, the Philippines, and Latin America",2020,Maritime Silk Road and Cultural Communication between China and the West,False,,pending
