source,target,weight
Solution,保护,1
Assessment Of,Statistical,1
Assessment Of,Integrated,1
Assessment Of,Intelligence,1
Assessment Of,艺术,1
Assessment Of,Solution,1
Land,Statistical,1
Integrated,Statistical,1
Rate,Statistical,1
Assessment,Statistical,1
Intelligence,Statistical,1
Statistical,assessment of,1
Statistical,艺术,1
Solution,Statistical,1
Integrated,Land,1
Assessment,Integrated,1
Integrated,Intelligence,1
Integrated,assessment of,1
Integrated,Solution,1
Assessment,Intelligence,1
Intelligence,assessment of,1
Intelligence,Solution,1
assessment of,艺术,1
Solution,assessment of,1
Along,Southern,1
Long,Southern,1
Along,South,1
Long,South,1
Damage,Loss,1
Damage,气候变化,1
Change,Loss,1
Climate,Loss,1
Loss,气候变化,1
Adaptive,可持续,1
Biodiversity,可持续,1
可持续,绿色基础设施,1
Adaptive,发展,1
Adaptive,Urban,1
Urban,绿色基础设施,1
Infrastructure,Urban,1
Adaptive,多样性,1
Adaptive,Biodiversity,1
Adaptive,绿色基础设施,1
Adaptive,结构,1
Adaptive,保护,1
Adaptive,Infrastructure,1
多样性,绿色基础设施,1
Infrastructure,多样性,1
Biodiversity,绿色基础设施,1
Biodiversity,结构,1
Biodiversity,Infrastructure,1
保护,绿色基础设施,1
保护,结构,1
Infrastructure,保护,1
Content In,Urban,1
Content In,Tour,1
Content,Urban,1
Assessment,规划,1
Infrastructure,规划,1
Critical,规划,1
绿色,规划,1
Assessment,绿色基础设施,1
Assessment,结构,1
Assessment,Infrastructure,1
Assessment,绿色,1
Assessment,政策,1
Infrastructure,Plan,1
Critical,Plan,1
Plan,绿色,1
Critical,绿色基础设施,1
政策,绿色基础设施,1
Critical,结构,1
政策,结构,1
Critical,Infrastructure,1
Infrastructure,政策,1
Critical,绿色,1
Critical,政策,1
政策,绿色,1
Population,事件,1
Events,Population,1
Molecular,Population,1
Nature,Population,1
Events,Graph,1
Graph,Molecular,1
Human,事件,1
Molecular,事件,1
Nature,事件,1
Events,Human,1
Events,Molecular,1
Events,Nature,1
Molecular,Nature,1
Belt,Natural,1
Belt,Protection,1
Belt,Urban,1
Belt,Policies,1
Belt,The Protection Of,1
Belt,Protection Of,1
Areas,Belt,1
Area,Natural,1
Area,Protection,1
Area,Policies,1
Area,The Protection Of,1
Area,Protection Of,1
Natural,Urban,1
Natural,Policies,1
Natural,The Case Of,1
Areas,Natural,1
Policies,Protection,1
Protection,The Case Of,1
Areas,Protection,1
Policies,Urban,1
The Protection Of,Urban,1
Protection Of,Urban,1
Policies,The Protection Of,1
Policies,Protection Of,1
Policies,The Case Of,1
Areas,Policies,1
The Case Of,The Protection Of,1
Areas,The Protection Of,1
Protection Of,The Case Of,1
Areas,Protection Of,1
Areas,The Case Of,1
Examination,发展,1
Area,Mina,1
Area,Growth,1
Area,Examination,1
Land,Metropolitan,1
Land,Mina,1
Growth,Land,1
Examination,Land,1
Metropolitan,Mina,1
Metropolitan,Nation,1
Growth,Metropolitan,1
Examination,Metropolitan,1
Examination,Urban,1
Growth,Mina,1
Growth,Nation,1
Examination,Growth,1
Historical,Relations,1
Past,Relations,1
Historic,Relations,1
Historical,Present,1
Historic,Present,1
Africa,Historical,1
Africa,Historic,1
Beyond,Editorial,1
Mobile,Societies,1
Asian,Mobile,1
Mobile,概念,1
Concepts,Mobile,1
Asia,Mobile,1
Societies,概念,1
Concepts,Societies,1
Asian,概念,1
Asian,Concepts,1
Asia,概念,1
Asia,Concepts,1
Industry,Mobile,1
Industry,移动产业,1
Industry,Shanghai,1
Export,Industry,1
Cluster,Mobile,1
Mobile,移动产业,1
German,Mobile,1
Mobile,Shanghai,1
Export,Mobile,1
Cluster,移动产业,1
Cluster,German,1
Cluster,Shanghai,1
Cluster,Export,1
German,移动产业,1
Shanghai,移动产业,1
Export,移动产业,1
German,Shanghai,1
Export,German,1
Export,Shanghai,1
Present,State,1
Present,Real,1
Present,愿景,1
Past,State,1
Past,愿景,1
Present And Future,State,1
Present And Future,Real,1
Future,Real,1
City,Present And Future,1
Present And Future,愿景,1
Evidence,Negative,1
Black,Evidence,1
Evidence,Evidence From The,1
Death,Evidence,1
Mass,Negative,1
Black,Negative,1
Evidence From The,Negative,1
Death,Negative,1
Black,Mass,1
Evidence From The,Mass,1
Death,Mass,1
Black,Evidence From The,1
Black,Death,1
Death,Evidence From The,1
Society,国家,1
Society,国际,1
Nation,Society,1
Of The World,经济,1
Of The World,研究,1
Of The World,Search,1
Southern,Water,1
Of The World,Role,1
Forest,Role,1
Role,food security,1
Food,Of The World,1
Food,Forest,1
Food,role in,1
Security,可持续发展,1
Of The World,Security,1
Forest,Security,1
Security,role in,1
Food Security,可持续发展,1
Forest,可持续发展,1
food security,可持续发展,1
Food Security,Of The World,1
Forest,Of The World,1
Of The World,role in,1
Of The World,food security,1
Food Security,文化,1
Forest,文化,1
food security,文化,1
Food Security,Forest,1
Food Security,role in,1
Forest,role in,1
Forest,food security,1
food security,role in,1
Of Life,Task,1
Measurement,Of Life,1
Aden,Of Life,1
Of Life,Outcomes,1
Of Life,Patient,1
Force,Of Life,1
Measurement,Task,1
Aden,Task,1
Life,Task,1
Task,of life,1
Outcomes,Task,1
European,Task,1
Aden,Measurement,1
Life,Measurement,1
Measurement,of life,1
European,Measurement,1
Measurement,Patient,1
Force,Measurement,1
Aden,Life,1
Aden,of life,1
Aden,Outcomes,1
Aden,Patient,1
Aden,Force,1
Life,Outcomes,1
Force,Life,1
Outcomes,of life,1
Patient,of life,1
Force,of life,1
European,Outcomes,1
Force,Outcomes,1
European,Patient,1
European,Force,1
Force,Patient,1
To World,文化,1
Indonesian,To World,1
Indonesia,To World,1
Being,To World,1
to world,文化,1
Indonesian,World,1
Indonesian,to world,1
Being,Indonesian,1
Indonesia,to world,1
Being,Indonesia,1
Being,World,1
Being,to world,1
区域,国际,1
区域,新区域,1
国家,新区域,1
发展,新区域,1
Implications,Security,1
Security,国际,1
Security,新区域,1
Implications,全球,1
全球,新区域,1
Nation,新区域,1
Implications,新区域,1
国际,新区域,1
Region,新区域,1
Shape,Societies,1
East,Societies,1
Societies,South,1
Societies,Southeast,1
Societies,Systems,1
Societies,政治,1
East,Shape,1
Shape,South,1
Shape,Southeast,1
Shape,Systems,1
Shape,政治,1
Asia,Shape,1
East,Systems,1
South,Systems,1
Southeast,Systems,1
Southeast,政治,1
Systems,政治,1
Asia,Systems,1
Asia,政治,1
East,River,1
River,South,1
Asian,Water,1
Asian,River,1
Asian,In South,1
Southeast,Water,1
In South,Water,1
Asia,Water,1
River,World,1
Southeast,World,1
In South,World,1
River,Southeast,1
In South,River,1
Asia,River,1
Age Of,Change,1
Age Of,交流,1
Plant,changes in,1
Plan,changes in,1
Long,changes in,1
Growth,changes in,1
Change,Plant,1
Long,Plant,1
Growth,Plant,1
Changes In,Plant,1
Changes,Plant,1
Long,Plan,1
Growth,Plan,1
Changes In,Plan,1
Changes,Plan,1
Growth,Long,1
Changes In,Long,1
Changes,Long,1
Changes In,Growth,1
Changes,Growth,1
Case Study Of The,Communities,1
Communities,Mean,1
Africa,Communities,1
Communities,Diaspora,1
African,Communities,1
Case Study Of The,Shifting,1
Case Study Of The,Shift,1
Case Study Of The,Mean,1
Africa,Case Study Of The,1
Case Study Of The,Diaspora,1
African,Case Study Of The,1
Case Study Of The,中国,1
Mean,Shifting,1
Shifting,案例研究,1
Africa,Shifting,1
African,Shifting,1
Shifting,中国,1
Mean,Shift,1
Shift,案例研究,1
Africa,Shift,1
African,Shift,1
Africa,Mean,1
Diaspora,Mean,1
African,Mean,1
Africa,案例研究,1
Diaspora,案例研究,1
African,案例研究,1
Africa,Diaspora,1
African,Diaspora,1
Diaspora,中国,1
Action,跨文化,1
Interactions,跨文化,1
交互,跨文化,1
Perspectives,Soft,1
Emerging,Soft,1
Soft,perspectives of,1
Soft,论坛,1
Soft,对话,1
Perspectives,论坛,1
Perspectives,Power,1
Emerging,perspectives of,1
Emerging,Rate,1
Emerging,论坛,1
Emerging,Power,1
Emerging,对话,1
视角,论坛,1
State,perspectives of,1
Rate,perspectives of,1
perspectives of,论坛,1
Power,perspectives of,1
Power,论坛,1
Power,对话,1
Overview,Special,1
Overview,Plant,1
Overview,Plan,1
Overview,Plants,1
Overview,Reference,1
Medicinal,Overview,1
Overview,Region,1
Special,an overview,1
Plants,Special,1
Special,View,1
Medicinal,Special,1
Region,Special,1
Plant,an overview,1
Plant,Reference,1
Plant,Region,1
Plan,an overview,1
Plan,Reference,1
Plan,Region,1
Plants,an overview,1
Reference,an overview,1
Medicinal,an overview,1
Region,an overview,1
Plants,Reference,1
Plants,Region,1
Reference,View,1
Region,View,1
Medicinal,Reference,1
Reference,Region,1
Medicinal,Region,1
in india,国家,1
Nation,in india,1
in india,国际,1
Nationalism,in india,1
Asia,in india,1
In India,国家,1
In India,Nation,1
In India,国际,1
In India,Nationalism,1
India,Nationalism,1
Asia,In India,1
Asia,India,1
Evidence,Synthesis,1
Synthesis,文献综述,1
Cities,Synthesis,1
Best,Synthesis,1
Evidence,Integrated,1
Evidence,文献综述,1
Cities,Evidence,1
Best,Evidence,1
Cities,Integrated,1
Best,Integrated,1
Cities,文献综述,1
Best,文献综述,1
Best,Rate,1
Best,Cities,1
Best,艺术,1
Best,View,1
Difficult,学习,1
Difficult,Text,1
Difficult,语境,1
Difficult,Writing,1
Difficult,Skills,1
Text,Writing,1
Skills,Text,1
Writing,语境,1
Skills,语境,1
Skills,Writing,1
Role,consequences of,1
consequences of,of climate,1
Politics,consequences of,1
Petroleum,consequences of,1
Geopolitics,consequences of,1
Future,consequences of,1
Climate,consequences of,1
Role,of climate,1
Politics,Role,1
Consequences Of,Role,1
Consequences,Role,1
Geopolitics,Role,1
Climate,Role,1
Politics,of climate,1
Petroleum,of climate,1
Consequences Of,of climate,1
Consequences,of climate,1
Geopolitics,of climate,1
Future,of climate,1
Petroleum,Politics,1
Consequences Of,Politics,1
Consequences,Politics,1
Future,Politics,1
Climate,Politics,1
Consequences Of,Petroleum,1
Consequences,Petroleum,1
Geopolitics,Petroleum,1
Future,Petroleum,1
Climate,Petroleum,1
Consequences Of,Geopolitics,1
Consequences Of,Future,1
Climate,Consequences Of,1
Consequences,Geopolitics,1
Consequences,Future,1
Climate,Consequences,1
Future,Geopolitics,1
Climate,Geopolitics,1
Climate,Future,1
Recommendation,建筑,1
Recommendation,State,1
Features,Recommendation,1
Mental,Recommendation,1
Of The World,Recommendation,1
Recommendation,World,1
Order,Recommendation,1
State,建筑,1
Features,建筑,1
Mental,建筑,1
Of The World,建筑,1
Power,建筑,1
World,建筑,1
Recommendations,建筑,1
Order,建筑,1
Features,State,1
Of The World,State,1
Recommendations,State,1
Features,Mental,1
Features,Of The World,1
Features,Power,1
Features,World,1
Features,Recommendations,1
Features,Order,1
Mental,Of The World,1
Mental,Recommendations,1
Of The World,Power,1
Of The World,Recommendations,1
Of The World,Order,1
Power,Recommendations,1
Recommendations,World,1
Order,Recommendations,1
Area,Real,1
Area,View,1
Area,评述,1
Area,Systems,1
Protected,Real,1
Protected,View,1
Protected,评述,1
Protected,Systems,1
Areas,Real,1
Protected Areas,Real,1
Real,评述,1
Real,protected areas,1
Areas,View,1
Areas,评述,1
Areas,Systems,1
Protected Areas,View,1
View,protected areas,1
Protected Areas,评述,1
Protected Areas,Systems,1
Systems,评述,1
protected areas,评述,1
Systems,protected areas,1
Industry,Threats,1
Industry,全球旅行,1
Security,效果,1
Threats,效果,1
全球旅行,效果,1
Effects Of,Security,1
Security,旅行,1
Effects,Security,1
Security,全球旅行,1
Effects Of,Threats,1
Threats,旅行,1
Effects,Threats,1
Threats,全球旅行,1
Effects Of,全球,1
Effects Of,全球旅行,1
全球,旅行,1
全球旅行,旅行,1
Effects,全球旅行,1
English,Spanish,1
Spanish,翻译,1
Spanish,Teaching,1
Spanish,World,1
Beyond,Spanish,1
English,Word,1
Teaching,Word,1
Word,World,1
Beyond,English,1
Teaching,翻译,1
Beyond,翻译,1
Beyond,Teaching,1
Capital,Comparing,1
Capital,Emerging,1
Capital,Changes In,1
Capital,新兴市场,1
Comparing,Emerging,1
Comparing,Markets,1
Changes In,Comparing,1
Capitalism,Comparing,1
Comparing,新兴市场,1
Change,Comparing,1
Comparing,交流,1
Changes In,Emerging,1
Capitalism,Emerging,1
Emerging,交流,1
Markets,State,1
Changes In,State,1
State,新兴市场,1
Change,State,1
State,交流,1
Changes In,Markets,1
Capitalism,Markets,1
Markets,新兴市场,1
Change,Markets,1
Markets,交流,1
Capitalism,Changes In,1
Changes In,新兴市场,1
Changes In,交流,1
Capitalism,新兴市场,1
Capitalism,Change,1
Capitalism,交流,1
Change,新兴市场,1
交流,新兴市场,1
Firm,Labor,1
Labor,Product,1
Does,Product,1
Labor,多样性,1
Productivity,多样性,1
Does,多样性,1
Labor,Productivity,1
Does,Labor,1
Does,Productivity,1
Integrated,Intellectual,1
Countries,Intellectual,1
Intellectual,Plant,1
An Integrated,Intellectual,1
Intellectual,Plan,1
Intellectual,Legal,1
Countries,Integrated,1
Integrated,Plant,1
Integrated,intellectual property,1
Integrated,Legal,1
Integrated,Property,1
Countries,Plant,1
An Integrated,Countries,1
Countries,Plan,1
Countries,intellectual property,1
Countries,Legal,1
Countries,Property,1
An Integrated,Plant,1
Plant,intellectual property,1
Legal,Plant,1
Plant,Property,1
An Integrated,intellectual property,1
An Integrated,Legal,1
An Integrated,Property,1
Plan,intellectual property,1
Legal,Plan,1
Legal,intellectual property,1
Legal,Property,1
Boundaries,Navigating,1
Boundaries,Diaspora,1
Asian,Boundaries,1
Asia,Boundaries,1
Diaspora,Navigating,1
Asia,Navigating,1
Asian,Diaspora,1
Asia,Diaspora,1
Asian,Role,1
Role,of chinese,1
Asian,of chinese,1
Asian,Origin,1
Asian,Gene,1
Asian,Space,1
Asian,Chinese,1
East,of chinese,1
Origin,of chinese,1
Space,of chinese,1
Time,of chinese,1
World,of chinese,1
East,Origin,1
East,Gene,1
East,Space,1
East,Time,1
Origin,Space,1
Chinese,Origin,1
Origin,Time,1
Origin,World,1
Space,World,1
Regime,in indonesia,1
Politics,Regime,1
Indonesia,Regime,1
Regime,politics of,1
Ethnic,Regime,1
Regime,West,1
Politics Of,Regime,1
In Indonesia,Regime,1
in indonesia,politics of,1
Ethnic,in indonesia,1
West,in indonesia,1
Politics Of,in indonesia,1
Ethnic,Politics,1
Indonesia,politics of,1
Ethnic,Indonesia,1
Indonesia,West,1
Indonesia,Politics Of,1
Ethnic,politics of,1
West,politics of,1
In Indonesia,politics of,1
Change,Ethnic,1
Change,Politics Of,1
Ethnic,West,1
Ethnic,Politics Of,1
Ethnic,In Indonesia,1
Politics Of,West,1
In Indonesia,West,1
In Indonesia,Politics Of,1
Asia,Belt,1
Belt,Implications,1
Belt,Central,1
Diplomacy,Energy,1
Energy,Implications,1
Central,Energy,1
Central,Diplomacy,1
Diplomacy,一带一路,1
Asia,Implications,1
Asia,倡议,1
Asia,一带一路,1
Central,Implications,1
Implications,倡议,1
Implications,一带一路,1
Central,倡议,1
Central,Road,1
Central,一带一路,1
Document,结构,1
Usage,结构,1
结构,评估,1
Document,Usage,1
Document,评估,1
Usage,评估,1
Comprehensive,Usage,1
Comprehensive,评估,1
Graph,Studies In,1
Graph,studies in,1
Africa,Graph,1
African,Graph,1
Africa,Studies In,1
Studies In,中国,1
Century,Studies In,1
African,Studies In,1
Africa,Studies,1
Studies,中国,1
Century,Studies,1
African,Studies,1
Africa,studies in,1
studies in,中国,1
Century,studies in,1
African,studies in,1
Africa,Century,1
African,Century,1
determinants of,传播,1
Determinants Of,传播,1
Determinants,传播,1
Postcolonial,认同,1
Colonial,Indonesia,1
Indonesia,Postcolonial,1
Agenda,State Of,1
State Of,传播,1
State Of,in crisis,1
State Of,文化,1
State Of,跨文化,1
Crisis,State Of,1
Agenda,state of,1
in crisis,state of,1
state of,文化,1
state of,跨文化,1
Crisis,state of,1
Agenda,传播,1
Agenda,State,1
Agenda,in crisis,1
Agenda,跨文化,1
Agenda,Crisis,1
in crisis,传播,1
State,in crisis,1
State,跨文化,1
in crisis,文化,1
in crisis,跨文化,1
in crisis,研究,1
Crisis,文化,1
Crisis,跨文化,1
Collective,Front,1
Brand Image,Consumer,1
Consumer,影响,1
Consumer,brand image,1
Brand Image,Young,1
Brand Image,Purchase,1
Purchase,社交媒体,1
Young,影响,1
Young,brand image,1
Purchase,Young,1
Media,Purchase,1
Purchase,brand image,1
Image,Purchase,1
Future,Taiwan,1
Measuring,社会,1
国际,社交媒体,1
Measuring,社交媒体,1
Media,国际,1
Measuring,Media,1
Emerging,中国,1
Politics,Status,1
In World,Status,1
Status,in world,1
Matters,Status,1
Matter,Status,1
In World,Matters,1
In World,Matter,1
Matters,in world,1
Matter,in world,1
They,教育,1
Bridging,教育,1
Need,教育,1
Students,They,1
Bridging,They,1
Student,They,1
Need,They,1
Bridging,Students,1
Need,Students,1
Bridging,Student,1
Bridging,Need,1
Need,Student,1
The Developing World,社会,1
Diplomacy In The,社会,1
社会,论坛,1
Diplomacy,社会,1
developing world,社会,1
Developing World,社会,1
The Developing World,区域,1
Diplomacy In The,区域,1
区域,论坛,1
Diplomacy,区域,1
developing world,区域,1
Developing World,区域,1
Developing,区域,1
World,区域,1
Diplomacy In The,The Developing World,1
The Developing World,论坛,1
Diplomacy,The Developing World,1
The Developing World,World,1
Diplomacy In The,论坛,1
Diplomacy In The,developing world,1
Developing World,Diplomacy In The,1
Developing,Diplomacy In The,1
developing world,论坛,1
Developing World,论坛,1
Developing,论坛,1
World,论坛,1
Diplomacy,developing world,1
Developing World,Diplomacy,1
World,developing world,1
Developing World,World,1
Politics,利比亚,1
Italian,Politics,1
politics of,利比亚,1
Politics Of,利比亚,1
Italian,利比亚,1
Italian,politics of,1
Italian,Politics Of,1
Challenges Of,Countries,1
Challenges Of,Field,1
Challenges Of,系统综述,1
Challenges Of,Justice,1
Challenges Of,研究,1
Challenges,Field,1
Challenges,Justice,1
Countries,Field,1
Countries,challenges of,1
Countries,系统综述,1
Countries,Ethical Challenges,1
Countries,Justice,1
Countries,研究,1
Field,挑战,1
Field,challenges of,1
Field,系统综述,1
Ethical Challenges,Field,1
Field,Justice,1
Justice,挑战,1
challenges of,系统综述,1
Justice,challenges of,1
challenges of,研究,1
Ethical Challenges,系统综述,1
Justice,系统综述,1
Ethical Challenges,Justice,1
Ethical Challenges,研究,1
Justice,研究,1
Israel,The Politics Of,1
Rights,The Politics Of,1
Israeli,The Politics Of,1
Israel,Politics,1
Israel,politics of,1
Israel,Rights,1
Israel,Politics Of,1
Politics,Rights,1
Israeli,Politics,1
Rights,politics of,1
Israeli,politics of,1
Israeli,Rights,1
Politics Of,Rights,1
Israeli,Politics Of,1
Asian,社会,1
Century,社会,1
Asian,科学,1
Asian,Century,1
Century,科学,1
Asia,Century,1
Of War,The Middle East,1
Foundations Of,The Middle East,1
Peace,The Middle East,1
The Middle East,foundations of,1
The Middle East,Versus,1
Foundations,The Middle East,1
The Middle East,of war,1
Foundations Of,Of War,1
Of War,Peace,1
Of War,foundations of,1
